threshold,accuracy,precision,recall,f1,macro_precision,macro_recall,macro_f1,recall_123,recall_45,auc_pr,auc_roc,method
0.805,0.5777656078860898,0.8893224547711954,0.36754141621463127,0.5201244813278009,0.679575815071477,0.6460439850117896,0.571584404940302,0.924546553808948,0.36754141621463127,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.806,0.577035414384812,0.8892844428622285,0.3662219615892098,0.5187954309449636,0.6793298365041472,0.6455051766833594,0.570747658478507,0.924788391777509,0.3662219615892098,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.807,0.5772179627601315,0.8910325116112897,0.3656355373112447,0.5185031185031185,0.6802839400032665,0.6459374784500601,0.570836329834052,0.9262394195888755,0.3656355373112447,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.808,0.5763964950711938,0.8923686105111591,0.36343644626887556,0.5165121366809042,0.6807159755906248,0.6455634468345587,0.569796716435961,0.9276904474002419,0.36343644626887556,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.809,0.5749361080686382,0.8923132704858593,0.3607975370180325,0.5138323415805408,0.6802381185315366,0.6444858301776982,0.5681137707254038,0.9281741233373639,0.3607975370180325,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.81,0.5739320920043811,0.8918820531488897,0.3591848702536285,0.512123745819398,0.6797088423863586,0.6436794967954962,0.5669821580684806,0.9281741233373639,0.3591848702536285,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.811,0.5726542533771449,0.891901795529498,0.35683917314176805,0.509738219895288,0.6793287997946506,0.6427484862081271,0.5654984579495854,0.9286577992744861,0.35683917314176805,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.812,0.5717415115005476,0.8917924181082075,0.355226506377364,0.5080729712728035,0.6789948860780144,0.6420630718102056,0.5644454075694872,0.9288996372430471,0.355226506377364,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8130000000000001,0.5711025921869295,0.8920916481892092,0.35390705175194254,0.5067702319722893,0.6789549150036955,0.641645182466056,0.5636798273305128,0.9293833131801693,0.35390705175194254,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.8140000000000001,0.5705549470609712,0.8938942665673865,0.3520011728485559,0.5051015041548332,0.6797161780237174,0.6415386759043263,0.5629094783974489,0.9310761789600968,0.3520011728485559,0.8325673025824922,0.7477942877524368,mild binary MLP P45
